variable_id,variable_name,dataset_id
tot_cost_nbr,NA,clean_read_hlfs.childcare_child_2017
ece_20hrs_code,NA,clean_read_hlfs.childcare_child_2017
kohanga_tot_time_nbr,NA,clean_read_hlfs.childcare_child_2017
kohanga_20hrs_nbr,NA,clean_read_hlfs.childcare_child_2017
kohanga_20mins_nbr,NA,clean_read_hlfs.childcare_child_2017
pacis_tot_time_nbr,NA,clean_read_hlfs.childcare_child_2017
pacis_20hrs_nbr,NA,clean_read_hlfs.childcare_child_2017
pacis_20mins_nbr,NA,clean_read_hlfs.childcare_child_2017
playcentre_tot_time_nbr,NA,clean_read_hlfs.childcare_child_2017
playcentre_20hrs_nbr,NA,clean_read_hlfs.childcare_child_2017
playcentre_20mins_nbr,NA,clean_read_hlfs.childcare_child_2017
playgroup_tot_time_nbr,NA,clean_read_hlfs.childcare_child_2017
playgroup_20hrs_nbr,NA,clean_read_hlfs.childcare_child_2017
playgroup_20mins_nbr,NA,clean_read_hlfs.childcare_child_2017
kindy_tot_time_nbr,NA,clean_read_hlfs.childcare_child_2017
kindy_20hrs_nbr,NA,clean_read_hlfs.childcare_child_2017
kindy_20mins_nbr,NA,clean_read_hlfs.childcare_child_2017
homebased_tot_time_nbr,NA,clean_read_hlfs.childcare_child_2017
homebased_20hrs_nbr,NA,clean_read_hlfs.childcare_child_2017
homebased_20mins_nbr,NA,clean_read_hlfs.childcare_child_2017
othercc_tot_time_nbr,NA,clean_read_hlfs.childcare_child_2017
othercc_20hrs_nbr,NA,clean_read_hlfs.childcare_child_2017
othercc_20mins_nbr,NA,clean_read_hlfs.childcare_child_2017
ece_tot_time_nbr,NA,clean_read_hlfs.childcare_child_2017
no_20hrs_reason_code,NA,clean_read_hlfs.childcare_child_2017
oscar_subsidy_code,NA,clean_read_hlfs.childcare_child_2017
cc_subsidy_code,NA,clean_read_hlfs.childcare_child_2017
no_oscar_subsidy_code,NA,clean_read_hlfs.childcare_child_2017
no_cc_subsidy_code,NA,clean_read_hlfs.childcare_child_2017
for_homebased_code,NA,clean_read_hlfs.childcare_child_2017
for_hol_school_code,NA,clean_read_hlfs.childcare_child_2017
hol_reason_work_code,NA,clean_read_hlfs.childcare_child_2017
hol_reason_study_code,NA,clean_read_hlfs.childcare_child_2017
hol_reason_vol_code,NA,clean_read_hlfs.childcare_child_2017
hol_reason_leis_code,NA,clean_read_hlfs.childcare_child_2017
hol_reason_mix_code,NA,clean_read_hlfs.childcare_child_2017
hol_reason_eddev_code,NA,clean_read_hlfs.childcare_child_2017
hol_reason_cult_code,NA,clean_read_hlfs.childcare_child_2017
hol_reason_oth_code,NA,clean_read_hlfs.childcare_child_2017
hol_reason_resid_code,NA,clean_read_hlfs.childcare_child_2017
hol_reason_main_code,NA,clean_read_hlfs.childcare_child_2017
no_hol_myself_code,NA,clean_read_hlfs.childcare_child_2017
no_hol_fam_code,NA,clean_read_hlfs.childcare_child_2017
no_hol_nolocal_code,NA,clean_read_hlfs.childcare_child_2017
no_hol_othwk_code,NA,clean_read_hlfs.childcare_child_2017
no_hol_time_code,NA,clean_read_hlfs.childcare_child_2017
no_hol_cost_code,NA,clean_read_hlfs.childcare_child_2017
no_hol_famhol_code,NA,clean_read_hlfs.childcare_child_2017
no_hol_child_code,NA,clean_read_hlfs.childcare_child_2017
no_hol_oth_code,NA,clean_read_hlfs.childcare_child_2017
no_hol_resid_code,NA,clean_read_hlfs.childcare_child_2017
no_hol_main_code,NA,clean_read_hlfs.childcare_child_2017
schl_run_schl_code,NA,clean_read_hlfs.childcare_child_2017
schl_run_local_code,NA,clean_read_hlfs.childcare_child_2017
schl_run_church_code,NA,clean_read_hlfs.childcare_child_2017
schl_run_work_code,NA,clean_read_hlfs.childcare_child_2017
schl_run_cc_code,NA,clean_read_hlfs.childcare_child_2017
schl_run_sport_code,NA,clean_read_hlfs.childcare_child_2017
schl_run_oth_code,NA,clean_read_hlfs.childcare_child_2017
schl_run_resid_code,NA,clean_read_hlfs.childcare_child_2017
schl_schl_hrs_nbr,NA,clean_read_hlfs.childcare_child_2017
schl_homebased_hrs_nbr,NA,clean_read_hlfs.childcare_child_2017
schl_formal_hrs_nbr,NA,clean_read_hlfs.childcare_child_2017
schl_schl_cost_code,NA,clean_read_hlfs.childcare_child_2017
schl_homebased_cost_code,NA,clean_read_hlfs.childcare_child_2017
schl_schl_cost_nbr,NA,clean_read_hlfs.childcare_child_2017
schl_homebased_cost_nbr,NA,clean_read_hlfs.childcare_child_2017
schl_tot_cost_nbr,NA,clean_read_hlfs.childcare_child_2017
inf_gparent_code,NA,clean_read_hlfs.childcare_child_2017
inf_othparent_code,NA,clean_read_hlfs.childcare_child_2017
inf_fam_code,NA,clean_read_hlfs.childcare_child_2017
inf_friend_code,NA,clean_read_hlfs.childcare_child_2017
inf_nanny_code,NA,clean_read_hlfs.childcare_child_2017
inf_othercc_code,NA,clean_read_hlfs.childcare_child_2017
hol_gparent_hrs_nbr,NA,clean_read_hlfs.childcare_child_2017
hol_othparent_hrs_nbr,NA,clean_read_hlfs.childcare_child_2017
hol_fam_hrs_nbr,NA,clean_read_hlfs.childcare_child_2017
hol_friend_hrs_nbr,NA,clean_read_hlfs.childcare_child_2017
hol_nanny_hrs_nbr,NA,clean_read_hlfs.childcare_child_2017
hol_oth_hrs_nbr,NA,clean_read_hlfs.childcare_child_2017
inf_hol_hrs_nbr,NA,clean_read_hlfs.childcare_child_2017
hol_tot_hrs_nbr,NA,clean_read_hlfs.childcare_child_2017
hol_gparent_cost_code,NA,clean_read_hlfs.childcare_child_2017
hol_fam_cost_code,NA,clean_read_hlfs.childcare_child_2017
hol_friend_cost_code,NA,clean_read_hlfs.childcare_child_2017
hol_nanny_cost_code,NA,clean_read_hlfs.childcare_child_2017
hol_othinf_cost_code,NA,clean_read_hlfs.childcare_child_2017
hol_gparent_cost_nbr,NA,clean_read_hlfs.childcare_child_2017
hol_fam_cost_nbr,NA,clean_read_hlfs.childcare_child_2017
hol_friend_cost_nbr,NA,clean_read_hlfs.childcare_child_2017
hol_nanny_cost_nbr,NA,clean_read_hlfs.childcare_child_2017
hol_othinf_cost_nbr,NA,clean_read_hlfs.childcare_child_2017
hol_inf_cost_tot_nbr,NA,clean_read_hlfs.childcare_child_2017
hol_cost_tot_nbr,NA,clean_read_hlfs.childcare_child_2017
hol_paid_leave_code,NA,clean_read_hlfs.childcare_child_2017
hol_paid_annual_code,NA,clean_read_hlfs.childcare_child_2017
hol_paid_care_code,NA,clean_read_hlfs.childcare_child_2017
hol_paid_sick_code,NA,clean_read_hlfs.childcare_child_2017
hol_paid_oth_code,NA,clean_read_hlfs.childcare_child_2017
hol_paid_resid_code,NA,clean_read_hlfs.childcare_child_2017
hol_unpaid_leave_code,NA,clean_read_hlfs.childcare_child_2017
hol_oscar_code,NA,clean_read_hlfs.childcare_child_2017
hol_no_oscar_code,NA,clean_read_hlfs.childcare_child_2017
parent_subsidy_code,NA,clean_read_hlfs.childcare_child_2017
parent_wff_code,NA,clean_read_hlfs.childcare_child_2017
parent_chldsupp_code,NA,clean_read_hlfs.childcare_child_2017
parent_ppleave_code,NA,clean_read_hlfs.childcare_child_2017
parent_stuallow_code,NA,clean_read_hlfs.childcare_child_2017
parent_jobseeker_code,NA,clean_read_hlfs.childcare_child_2017
parent_sole_code,NA,clean_read_hlfs.childcare_child_2017
parent_supplive_code,NA,clean_read_hlfs.childcare_child_2017
parent_accom_code,NA,clean_read_hlfs.childcare_child_2017
parent_othben_code,NA,clean_read_hlfs.childcare_child_2017
income_band_code,NA,clean_read_hlfs.childcare_child_2017
for_hrs_mon_nbr,NA,clean_read_hlfs.childcare_child_2017
for_hrs_tues_nbr,NA,clean_read_hlfs.childcare_child_2017
for_hrs_wed_nbr,NA,clean_read_hlfs.childcare_child_2017
for_hrs_thurs_nbr,NA,clean_read_hlfs.childcare_child_2017
for_hrs_fri_nbr,NA,clean_read_hlfs.childcare_child_2017
for_hrs_sat_nbr,NA,clean_read_hlfs.childcare_child_2017
for_hrs_sun_nbr,NA,clean_read_hlfs.childcare_child_2017
inf_hrs_mon_nbr,NA,clean_read_hlfs.childcare_child_2017
inf_hrs_tues_nbr,NA,clean_read_hlfs.childcare_child_2017
inf_hrs_wed_nbr,NA,clean_read_hlfs.childcare_child_2017
inf_hrs_thurs_nbr,NA,clean_read_hlfs.childcare_child_2017
inf_hrs_fri_nbr,NA,clean_read_hlfs.childcare_child_2017
inf_hrs_sat_nbr,NA,clean_read_hlfs.childcare_child_2017
inf_hrs_sun_nbr,NA,clean_read_hlfs.childcare_child_2017
for_hol_hrs_mon_nbr,NA,clean_read_hlfs.childcare_child_2017
for_hol_hrs_tues_nbr,NA,clean_read_hlfs.childcare_child_2017
for_hol_hrs_wed_nbr,NA,clean_read_hlfs.childcare_child_2017
for_hol_hrs_thurs_nbr,NA,clean_read_hlfs.childcare_child_2017
for_hol_hrs_fri_nbr,NA,clean_read_hlfs.childcare_child_2017
for_hol_hrs_sat_nbr,NA,clean_read_hlfs.childcare_child_2017
for_hol_hrs_sun_nbr,NA,clean_read_hlfs.childcare_child_2017
inf_hol_hrs_mon_nbr,NA,clean_read_hlfs.childcare_child_2017
inf_hol_hrs_tues_nbr,NA,clean_read_hlfs.childcare_child_2017
inf_hol_hrs_wed_nbr,NA,clean_read_hlfs.childcare_child_2017
inf_hol_hrs_thurs_nbr,NA,clean_read_hlfs.childcare_child_2017
inf_hol_hrs_fri_nbr,NA,clean_read_hlfs.childcare_child_2017
inf_hol_hrs_sat_nbr,NA,clean_read_hlfs.childcare_child_2017
inf_hol_hrs_sun_nbr,NA,clean_read_hlfs.childcare_child_2017
final_wgt_child,NA,clean_read_hlfs.childcare_child_2017
snz_hlfs_hhld_uid,NA,clean_read_hlfs.childcare_parent_2009
snz_hlfs_uid,NA,clean_read_hlfs.childcare_parent_2009
quarter_nbr,NA,clean_read_hlfs.childcare_parent_2009
quarter_date,NA,clean_read_hlfs.childcare_parent_2009
resp_person_nbr,NA,clean_read_hlfs.childcare_parent_2009
child_person_nbr,NA,clean_read_hlfs.childcare_parent_2009
partnr_person_nbr,NA,clean_read_hlfs.childcare_parent_2009
childcare_estatus_code,NA,clean_read_hlfs.childcare_parent_2009
parent_wgt_nbr,NA,clean_read_hlfs.childcare_parent_2009
cvdr_code,NA,clean_read_hlfs.childcare_parent_2009
snz_sex_code,NA,clean_read_hlfs.childcare_parent_2009
lf_status_code,NA,clean_read_hlfs.childcare_parent_2009
age_nbr,NA,clean_read_hlfs.childcare_parent_2009
age_grp_code,NA,clean_read_hlfs.childcare_parent_2009
ethnic_grp1_snz_ind,NA,clean_read_hlfs.childcare_parent_2009
ethnic_grp2_snz_ind,NA,clean_read_hlfs.childcare_parent_2009
ethnic_grp3_snz_ind,NA,clean_read_hlfs.childcare_parent_2009
ethnic_grp4_snz_ind,NA,clean_read_hlfs.childcare_parent_2009
ethnic_grp5_snz_ind,NA,clean_read_hlfs.childcare_parent_2009
ethnic_grp6_snz_ind,NA,clean_read_hlfs.childcare_parent_2009
age_child_nbr,NA,clean_read_hlfs.childcare_parent_2009
parental_lfs_code,NA,clean_read_hlfs.childcare_parent_2009
partnr_work_code,NA,clean_read_hlfs.childcare_parent_2009
partnr_away_code,NA,clean_read_hlfs.childcare_parent_2009
partner_unpaid_code,NA,clean_read_hlfs.childcare_parent_2009
partnr_mult_code,NA,clean_read_hlfs.childcare_parent_2009
benefit_ppl_code,NA,clean_read_hlfs.childcare_parent_2009
benefit_stuallow_code,NA,clean_read_hlfs.childcare_parent_2009
benefit_wffas_code,NA,clean_read_hlfs.childcare_parent_2009
benefit_ub_code,NA,clean_read_hlfs.childcare_parent_2009
benefit_dpb_code,NA,clean_read_hlfs.childcare_parent_2009
benefit_ib_code,NA,clean_read_hlfs.childcare_parent_2009
benefit_sb_code,NA,clean_read_hlfs.childcare_parent_2009
benefit_other_code,NA,clean_read_hlfs.childcare_parent_2009
income_less_40_code,NA,clean_read_hlfs.childcare_parent_2009
income_band_code,NA,clean_read_hlfs.childcare_parent_2009
study_bar_wait_code,NA,clean_read_hlfs.childcare_parent_2009
study_bar_trans_code,NA,clean_read_hlfs.childcare_parent_2009
study_bar_nolocal_code,NA,clean_read_hlfs.childcare_parent_2009
study_bar_time_code,NA,clean_read_hlfs.childcare_parent_2009
study_bar_inf_code,NA,clean_read_hlfs.childcare_parent_2009
study_bar_cost_code,NA,clean_read_hlfs.childcare_parent_2009
study_bar_oth_code,NA,clean_read_hlfs.childcare_parent_2009
study_bar_resid_code,NA,clean_read_hlfs.childcare_parent_2009
scons_stop_code,NA,clean_read_hlfs.childcare_parent_2009
scons_quit_code,NA,clean_read_hlfs.childcare_parent_2009
scons_hours_code,NA,clean_read_hlfs.childcare_parent_2009
work_less30_code,NA,clean_read_hlfs.childcare_parent_2009
work_location_code,NA,clean_read_hlfs.childcare_parent_2009
work_weekend_code,NA,clean_read_hlfs.childcare_parent_2009
work_evening_code,NA,clean_read_hlfs.childcare_parent_2009
work_shifts_code,NA,clean_read_hlfs.childcare_parent_2009
work_jobshare_code,NA,clean_read_hlfs.childcare_parent_2009
work_flex_code,NA,clean_read_hlfs.childcare_parent_2009
famfrnd_paid_code,NA,clean_read_hlfs.childcare_parent_2009
famfrnd_unpaid_code,NA,clean_read_hlfs.childcare_parent_2009
famfrnd_child_work_code,NA,clean_read_hlfs.childcare_parent_2009
famfrnd_empcc_code,NA,clean_read_hlfs.childcare_parent_2009
famfrnd_empcost_code,NA,clean_read_hlfs.childcare_parent_2009
work_diff_code,NA,clean_read_hlfs.childcare_parent_2009
work_bar_wait_code,NA,clean_read_hlfs.childcare_parent_2009
work_bar_trans_code,NA,clean_read_hlfs.childcare_parent_2009
work_bar_nolocal_code,NA,clean_read_hlfs.childcare_parent_2009
work_bar_time_code,NA,clean_read_hlfs.childcare_parent_2009
work_bar_inf_code,NA,clean_read_hlfs.childcare_parent_2009
work_bar_cost_code,NA,clean_read_hlfs.childcare_parent_2009
work_bar_oth_code,NA,clean_read_hlfs.childcare_parent_2009
work_bar_resid_code,NA,clean_read_hlfs.childcare_parent_2009
study_code,NA,clean_read_hlfs.childcare_parent_2009
study_diff_code,NA,clean_read_hlfs.childcare_parent_2009
wanted_study_code,NA,clean_read_hlfs.childcare_parent_2009
wanted_work_code,NA,clean_read_hlfs.childcare_parent_2009
work_unpaid_code,NA,clean_read_hlfs.childcare_parent_2009
working_lastyear_code,NA,clean_read_hlfs.childcare_parent_2009
study_bar_main_code,NA,clean_read_hlfs.childcare_parent_2009
work_bar_main_code,NA,clean_read_hlfs.childcare_parent_2009
full_part_time_code,NA,clean_read_hlfs.childcare_parent_2009
high_qual_resp_code,NA,clean_read_hlfs.childcare_parent_2009
partner_code,NA,clean_read_hlfs.childcare_parent_2009
fam_code,NA,clean_read_hlfs.childcare_parent_2009
country_birth_code,NA,clean_read_hlfs.childcare_parent_2009
marital_status_code,NA,clean_read_hlfs.childcare_parent_2009
reg_council_area_code,NA,clean_read_hlfs.childcare_parent_2009
yrs_in_nz_nbr,NA,clean_read_hlfs.childcare_parent_2009
multiple_jobs_code,NA,clean_read_hlfs.childcare_parent_2009
mult_jobs_change_code,NA,clean_read_hlfs.childcare_parent_2009
prefer_more_hrs_code,NA,clean_read_hlfs.childcare_parent_2009
work_more_hrs_reas_code,NA,clean_read_hlfs.childcare_parent_2009
job_looking_code,NA,clean_read_hlfs.childcare_parent_2009
job_seeking_code,NA,clean_read_hlfs.childcare_parent_2009
main_activity_code,NA,clean_read_hlfs.childcare_parent_2009
not_look_reason_code,NA,clean_read_hlfs.childcare_parent_2009
look_intent_code,NA,clean_read_hlfs.childcare_parent_2009
job_srch_full_code,NA,clean_read_hlfs.childcare_parent_2009
time_since_work_code,NA,clean_read_hlfs.childcare_parent_2009
left_job_reason_code,NA,clean_read_hlfs.childcare_parent_2009
occupation_code,NA,clean_read_hlfs.childcare_parent_2009
industry_code,NA,clean_read_hlfs.childcare_parent_2009
emp_status_code,NA,clean_read_hlfs.childcare_parent_2009
schl_qual_code,NA,clean_read_hlfs.childcare_parent_2009
schl_highst_qual_code,NA,clean_read_hlfs.childcare_parent_2009
post_schl_qual_code,NA,clean_read_hlfs.childcare_parent_2009
post_sch_quals_code,NA,clean_read_hlfs.childcare_parent_2009
study_lastweek_code,NA,clean_read_hlfs.childcare_parent_2009
study_formal_code,NA,clean_read_hlfs.childcare_parent_2009
actual_hrs_all_jobs_nbr,NA,clean_read_hlfs.childcare_parent_2009
caregiver_which_nbr,NA,clean_read_hlfs.childcare_parent_2009
caregiver_respstat_text,NA,clean_read_hlfs.childcare_parent_2009
rural_urban_code,NA,clean_read_hlfs.childcare_parent_2009
parent_benefit_code,NA,clean_read_hlfs.childcare_parent_2009
children_nbr,NA,clean_read_hlfs.childcare_parent_2009
caregiver_oth_nbr,NA,clean_read_hlfs.childcare_parent_2009
usual_hrs_all_jobs_nbr,NA,clean_read_hlfs.childcare_parent_2009
impact_resign_code,NA,clean_read_hlfs.childcare_parent_2009
impact_stoplook_code,NA,clean_read_hlfs.childcare_parent_2009
impact_turndown_code,NA,clean_read_hlfs.childcare_parent_2009
impact_changehrs_code,NA,clean_read_hlfs.childcare_parent_2009
impact_nochange_code,NA,clean_read_hlfs.childcare_parent_2009
study_bar_sick_code,NA,clean_read_hlfs.childcare_parent_2009
work_car_ill_code,NA,clean_read_hlfs.childcare_parent_2009
fam_care_type_code,NA,clean_read_hlfs.childcare_parent_2009
hours_equal_code,NA,clean_read_hlfs.childcare_parent_2009
not_usual_hrs_reas_code,NA,clean_read_hlfs.childcare_parent_2009
job_waiting_code,NA,clean_read_hlfs.childcare_parent_2009
job_when_code,NA,clean_read_hlfs.childcare_parent_2009
job_look_paid_code,NA,clean_read_hlfs.childcare_parent_2009
start_4weeks_code,NA,clean_read_hlfs.childcare_parent_2009
look_when_code,NA,clean_read_hlfs.childcare_parent_2009
job_srch_meth_code,NA,clean_read_hlfs.childcare_parent_2009
job_srch_long_nbr,NA,clean_read_hlfs.childcare_parent_2009
job_srch_occ_code,NA,clean_read_hlfs.childcare_parent_2009
job_avail_start_code,NA,clean_read_hlfs.childcare_parent_2009
no_avail_reason_code,NA,clean_read_hlfs.childcare_parent_2009
work_lastyear_code,NA,clean_read_hlfs.childcare_parent_2009
worked_lastweek_code,NA,clean_read_hlfs.childcare_parent_2009
age_youngest_nbr,NA,clean_read_hlfs.childcare_parent_2009
snz_hlfs_hhld_uid,NA,clean_read_hlfs.childcare_parent_2017
snz_hlfs_uid,NA,clean_read_hlfs.childcare_parent_2017
quarter_nbr,NA,clean_read_hlfs.childcare_parent_2017
quarter_date,NA,clean_read_hlfs.childcare_parent_2017
hq_status_code,NA,clean_read_hlfs.childcare_parent_2017
pq_status_code,NA,clean_read_hlfs.childcare_parent_2017
sel_child_nbr,NA,clean_read_hlfs.childcare_parent_2017
hq_interview_date,NA,clean_read_hlfs.childcare_parent_2017
ref_week_start_date,NA,clean_read_hlfs.childcare_parent_2017
ref_week_end_date,NA,clean_read_hlfs.childcare_parent_2017
week_quarter_nbr,NA,clean_read_hlfs.childcare_parent_2017
rotation_group_code,NA,clean_read_hlfs.childcare_parent_2017
case_mode_code,NA,clean_read_hlfs.childcare_parent_2017
hq_respondent_code,NA,clean_read_hlfs.childcare_parent_2017
proxy_code,NA,clean_read_hlfs.childcare_parent_2017
cvdr_code,NA,clean_read_hlfs.childcare_parent_2017
cc_estatusp1_code,NA,clean_read_hlfs.childcare_parent_2017
cc_estatusp2_code,NA,clean_read_hlfs.childcare_parent_2017
age_child_nbr,NA,clean_read_hlfs.childcare_parent_2017
age_parent_nbr,NA,clean_read_hlfs.childcare_parent_2017
age_grp1_code,NA,clean_read_hlfs.childcare_parent_2017
age_grp2_code,NA,clean_read_hlfs.childcare_parent_2017
age_imputed_code,NA,clean_read_hlfs.childcare_parent_2017
birth_year,NA,clean_read_hlfs.childcare_parent_2017
birth_month,NA,clean_read_hlfs.childcare_parent_2017
snz_sex_code,NA,clean_read_hlfs.childcare_parent_2017
sex_imputed_code,NA,clean_read_hlfs.childcare_parent_2017
ethnic_grp1_snz_ind,NA,clean_read_hlfs.childcare_parent_2017
ethnic_grp2_snz_ind,NA,clean_read_hlfs.childcare_parent_2017
ethnic_grp3_snz_ind,NA,clean_read_hlfs.childcare_parent_2017
ethnic_grp4_snz_ind,NA,clean_read_hlfs.childcare_parent_2017
ethnic_grp5_snz_ind,NA,clean_read_hlfs.childcare_parent_2017
ethnic_grp6_snz_ind,NA,clean_read_hlfs.childcare_parent_2017
ethnic_imputed_code,NA,clean_read_hlfs.childcare_parent_2017
maori_descent_code,NA,clean_read_hlfs.childcare_parent_2017
household_size_code,NA,clean_read_hlfs.childcare_parent_2017
household_type_code,NA,clean_read_hlfs.childcare_parent_2017
household_tenure_code,NA,clean_read_hlfs.childcare_parent_2017
region_code,NA,clean_read_hlfs.childcare_parent_2017
reg_council_area_code,NA,clean_read_hlfs.childcare_parent_2017
ta_code,NA,clean_read_hlfs.childcare_parent_2017
meshblock_code,NA,clean_read_hlfs.childcare_parent_2017
urban_rural_code,NA,clean_read_hlfs.childcare_parent_2017
short_term_code,NA,clean_read_hlfs.childcare_parent_2017
country_birth_code,NA,clean_read_hlfs.childcare_parent_2017
yrs_in_nz_nbr,NA,clean_read_hlfs.childcare_parent_2017
partner_code,NA,clean_read_hlfs.childcare_parent_2017
partner_person_nbr,NA,clean_read_hlfs.childcare_parent_2017
pqref_week_start_date,NA,clean_read_hlfs.childcare_parent_2017
pqref_week_end_date,NA,clean_read_hlfs.childcare_parent_2017
proxy_who_code,NA,clean_read_hlfs.childcare_parent_2017
age_youngest_nbr,NA,clean_read_hlfs.childcare_parent_2017
parental_lfs_code,NA,clean_read_hlfs.childcare_parent_2017
fam_care_type_code,NA,clean_read_hlfs.childcare_parent_2017
children_in_care_nbr,NA,clean_read_hlfs.childcare_parent_2017
work_last_week_code,NA,clean_read_hlfs.childcare_parent_2017
away_last_week_code,NA,clean_read_hlfs.childcare_parent_2017
working_lastyear_code,NA,clean_read_hlfs.childcare_parent_2017
work_lastyear_code,NA,clean_read_hlfs.childcare_parent_2017
work_less30_code,NA,clean_read_hlfs.childcare_parent_2017
work_location_code,NA,clean_read_hlfs.childcare_parent_2017
