"id","schema","table_name","variable_name","collection","agency","description"
235,"clean_read_LEED","mb13_lma_lmc_DaveMare","mb09","Longitudinal Employee-Employer Database","IRD",NA
236,"clean_read_LEED","mb13_lma_lmc_DaveMare","mb10","Longitudinal Employee-Employer Database","IRD",NA
237,"clean_read_LEED","mb13_lma_lmc_DaveMare","mb11","Longitudinal Employee-Employer Database","IRD",NA
238,"clean_read_LEED","mb13_lma_lmc_DaveMare","mb12","Longitudinal Employee-Employer Database","IRD",NA
239,"clean_read_LEED","mb13_lma_lmc_DaveMare","mb13","Longitudinal Employee-Employer Database","IRD",NA
240,"clean_read_LEED","mb13_lma_lmc_DaveMare","mcon06","Longitudinal Employee-Employer Database","IRD",NA
241,"clean_read_LEED","mb13_lma_lmc_DaveMare","med02","Longitudinal Employee-Employer Database","IRD",NA
242,"clean_read_LEED","mb13_lma_lmc_DaveMare","med07","Longitudinal Employee-Employer Database","IRD",NA
243,"clean_read_LEED","mb13_lma_lmc_DaveMare","med07_desc","Longitudinal Employee-Employer Database","IRD",NA
244,"clean_read_LEED","mb13_lma_lmc_DaveMare","rc01","Longitudinal Employee-Employer Database","IRD",NA
245,"clean_read_LEED","mb13_lma_lmc_DaveMare","rc01_desc","Longitudinal Employee-Employer Database","IRD",NA
246,"clean_read_LEED","mb13_lma_lmc_DaveMare","rc06","Longitudinal Employee-Employer Database","IRD",NA
247,"clean_read_LEED","mb13_lma_lmc_DaveMare","rc13","Longitudinal Employee-Employer Database","IRD",NA
248,"clean_read_LEED","mb13_lma_lmc_DaveMare","rc13_desc","Longitudinal Employee-Employer Database","IRD",NA
249,"clean_read_LEED","mb13_lma_lmc_DaveMare","ta01","Longitudinal Employee-Employer Database","IRD",NA
250,"clean_read_LEED","mb13_lma_lmc_DaveMare","ta01_desc","Longitudinal Employee-Employer Database","IRD",NA
251,"clean_read_LEED","mb13_lma_lmc_DaveMare","ta06","Longitudinal Employee-Employer Database","IRD",NA
252,"clean_read_LEED","mb13_lma_lmc_DaveMare","ta06v2","Longitudinal Employee-Employer Database","IRD",NA
253,"clean_read_LEED","mb13_lma_lmc_DaveMare","ta13","Longitudinal Employee-Employer Database","IRD",NA
254,"clean_read_LEED","mb13_lma_lmc_DaveMare","ta13_desc","Longitudinal Employee-Employer Database","IRD",NA
255,"clean_read_LEED","mb13_lma_lmc_DaveMare","tasub06","Longitudinal Employee-Employer Database","IRD",NA
256,"clean_read_LEED","mb13_lma_lmc_DaveMare","tasub06v2","Longitudinal Employee-Employer Database","IRD",NA
257,"clean_read_LEED","mb13_lma_lmc_DaveMare","ua06","Longitudinal Employee-Employer Database","IRD",NA
258,"clean_read_LEED","mb13_lma_lmc_DaveMare","ua13","Longitudinal Employee-Employer Database","IRD",NA
259,"clean_read_LEED","mb13_lma_lmc_DaveMare","ua13_desc","Longitudinal Employee-Employer Database","IRD",NA
260,"clean_read_LEED","mb13_lma_lmc_DaveMare","ward06","Longitudinal Employee-Employer Database","IRD",NA
261,"clean_read_LEED","mb13_lma_lmc_DaveMare","ward06v2","Longitudinal Employee-Employer Database","IRD",NA
262,"clean_read_LEED","mb13_lma_lmc_DaveMare","ward13","Longitudinal Employee-Employer Database","IRD",NA
263,"clean_read_LEED","mb13_lma_lmc_DaveMare","ward13_desc","Longitudinal Employee-Employer Database","IRD",NA
264,"clean_read_LEED","temp1","early_complete","Longitudinal Employee-Employer Database","IRD",NA
265,"clean_read_LEED","temp1","first_enrol","Longitudinal Employee-Employer Database","IRD",NA
266,"clean_read_LEED","temp1","last_enrol","Longitudinal Employee-Employer Database","IRD",NA
267,"clean_read_LEED","temp1","moe_com_provider_code","Longitudinal Employee-Employer Database","IRD",NA
268,"clean_read_LEED","temp1","moe_com_qacc_code","Longitudinal Employee-Employer Database","IRD",NA
269,"clean_read_LEED","temp1","moe_com_qual_code","Longitudinal Employee-Employer Database","IRD",NA
270,"clean_read_LEED","temp1","moe_com_qual_level_code","Longitudinal Employee-Employer Database","IRD",NA
271,"clean_read_LEED","temp1","moe_com_year_nbr","Longitudinal Employee-Employer Database","IRD",NA
272,"clean_read_LEED","temp1","snz_birth_month_nbr","Longitudinal Employee-Employer Database","IRD",NA
273,"clean_read_LEED","temp1","snz_birth_year_nbr","Longitudinal Employee-Employer Database","IRD",NA
274,"clean_read_LEED","temp1","snz_uid","Longitudinal Employee-Employer Database","IRD",NA
275,"clean_read_SLA","CompletionsPast","moe_com_field_main1_code","Student loans and allowances","IRD",NA
276,"clean_read_SLA","CompletionsPast","moe_com_field_main2_code","Student loans and allowances","IRD",NA
277,"clean_read_SLA","CompletionsPast","moe_com_field_main3_code","Student loans and allowances","IRD",NA
278,"clean_read_SLA","CompletionsPast","moe_com_field_main4_code","Student loans and allowances","IRD",NA
279,"clean_read_SLA","CompletionsPast","moe_com_field_main5_code","Student loans and allowances","IRD",NA
280,"clean_read_SLA","CompletionsPast","moe_com_provider_code","Student loans and allowances","IRD",NA
281,"clean_read_SLA","CompletionsPast","moe_com_qacc_code","Student loans and allowances","IRD",NA
282,"clean_read_SLA","CompletionsPast","moe_com_qual_code","Student loans and allowances","IRD",NA
283,"clean_read_SLA","CompletionsPast","moe_com_qual_level_code","Student loans and allowances","IRD",NA
284,"clean_read_SLA","CompletionsPast","moe_com_qual_nzsced_code","Student loans and allowances","IRD",NA
285,"clean_read_SLA","CompletionsPast","moe_com_snz_unique_nbr","Student loans and allowances","IRD",NA
286,"clean_read_SLA","CompletionsPast","moe_com_subject1_code","Student loans and allowances","IRD",NA
287,"clean_read_SLA","CompletionsPast","moe_com_subject2_code","Student loans and allowances","IRD",NA
288,"clean_read_SLA","CompletionsPast","moe_com_subject3_code","Student loans and allowances","IRD",NA
289,"clean_read_SLA","CompletionsPast","moe_com_year_nbr","Student loans and allowances","IRD",NA
290,"clean_read_SLA","CompletionsPast","snz_ird_uid","Student loans and allowances","IRD",NA
291,"clean_read_SLA","CompletionsPast","snz_student_id_uid","Student loans and allowances","IRD",NA
292,"clean_read_SLA","CompletionsPast","snz_uid","Student loans and allowances","IRD",NA
293,"clean_read_SLA","imputed_ep","ep1","Student loans and allowances","IRD",NA
294,"clean_read_SLA","imputed_ep","ep1_imputed","Student loans and allowances","IRD",NA
295,"clean_read_SLA","imputed_ep","ep2","Student loans and allowances","IRD",NA
296,"clean_read_SLA","imputed_ep","ep3","Student loans and allowances","IRD",NA
297,"clean_read_SLA","imputed_ep","group","Student loans and allowances","IRD",NA
298,"clean_read_SLA","imputed_ep","impute_ep1","Student loans and allowances","IRD",NA
299,"clean_read_SLA","imputed_ep","snz_uid","Student loans and allowances","IRD",NA
300,"clean_read_SLA","irAdjNetIncome","Adj_net_income_amount","Student loans and allowances","IRD",NA
301,"clean_read_SLA","irAdjNetIncome","Filing_Period","Student loans and allowances","IRD",NA
302,"clean_read_SLA","irAdjNetIncome","snz_ird_uid","Student loans and allowances","IRD",NA
303,"clean_read_SLA","participants_data","age_last","Student loans and allowances","IRD",NA
304,"clean_read_SLA","participants_data","ann_admin_fee_amt","Student loans and allowances","IRD",NA
305,"clean_read_SLA","participants_data","ann_allowance_paid_amt","Student loans and allowances","IRD",NA
306,"clean_read_SLA","participants_data","ann_assessment_amt","Student loans and allowances","IRD",NA
307,"clean_read_SLA","participants_data","ann_benefit_income_amt","Student loans and allowances","IRD",NA
308,"clean_read_SLA","participants_data","ann_drawn_course_rel_amt","Student loans and allowances","IRD",NA
309,"clean_read_SLA","participants_data","ann_drawn_fee_amt","Student loans and allowances","IRD",NA
310,"clean_read_SLA","participants_data","ann_drawn_living_cost_amt","Student loans and allowances","IRD",NA
311,"clean_read_SLA","participants_data","ann_taxable_income_amt","Student loans and allowances","IRD",NA
312,"clean_read_SLA","participants_data","ann_taxable_income_amt_2y","Student loans and allowances","IRD",NA
313,"clean_read_SLA","participants_data","ann_taxable_income_amt_ly","Student loans and allowances","IRD",NA
314,"clean_read_SLA","participants_data","balance_amt","Student loans and allowances","IRD",NA
315,"clean_read_SLA","participants_data","balance_amt_2y","Student loans and allowances","IRD",NA
316,"clean_read_SLA","participants_data","balance_amt_ly","Student loans and allowances","IRD",NA
317,"clean_read_SLA","participants_data","borrowed_this_year_ind_nbr","Student loans and allowances","IRD",NA
318,"clean_read_SLA","participants_data","completion_ever","Student loans and allowances","IRD",NA
319,"clean_read_SLA","participants_data","completion_ind_nbr","Student loans and allowances","IRD",NA
320,"clean_read_SLA","participants_data","country_code","Student loans and allowances","IRD",NA
321,"clean_read_SLA","participants_data","cum_dur_unemp","Student loans and allowances","IRD",NA
322,"clean_read_SLA","participants_data","dead_flag","Student loans and allowances","IRD",NA
323,"clean_read_SLA","participants_data","disability_code","Student loans and allowances","IRD",NA
324,"clean_read_SLA","participants_data","dur_in_pay_state","Student loans and allowances","IRD",NA
325,"clean_read_SLA","participants_data","dur_in_scheme","Student loans and allowances","IRD",NA
326,"clean_read_SLA","participants_data","dur_in_state","Student loans and allowances","IRD",NA
327,"clean_read_SLA","participants_data","dur_last_borrowed","Student loans and allowances","IRD",NA
328,"clean_read_SLA","participants_data","dur_last_employed","Student loans and allowances","IRD",NA
329,"clean_read_SLA","participants_data","dur_last_enrolled","Student loans and allowances","IRD",NA
330,"clean_read_SLA","participants_data","dur_last_overdue","Student loans and allowances","IRD",NA
331,"clean_read_SLA","participants_data","dur_last_resident","Student loans and allowances","IRD",NA
332,"clean_read_SLA","participants_data","dur_unemployed","Student loans and allowances","IRD",NA
333,"clean_read_SLA","participants_data","efts_to_date","Student loans and allowances","IRD",NA
334,"clean_read_SLA","participants_data","ethnic_code","Student loans and allowances","IRD",NA
335,"clean_read_SLA","participants_data","excesspaid","Student loans and allowances","IRD",NA
336,"clean_read_SLA","participants_data","filer_type_code","Student loans and allowances","IRD",NA
337,"clean_read_SLA","participants_data","first_tertiary_year_nbr","Student loans and allowances","IRD",NA
338,"clean_read_SLA","participants_data","highest_sec_qual_code","Student loans and allowances","IRD",NA
339,"clean_read_SLA","participants_data","holiday_consumed","Student loans and allowances","IRD",NA
340,"clean_read_SLA","participants_data","holiday_ident","Student loans and allowances","IRD",NA
341,"clean_read_SLA","participants_data","income_increase","Student loans and allowances","IRD",NA
342,"clean_read_SLA","participants_data","income_increase_2y","Student loans and allowances","IRD",NA
343,"clean_read_SLA","participants_data","income_increase_ly","Student loans and allowances","IRD",NA
344,"clean_read_SLA","participants_data","last_school_decile_code","Student loans and allowances","IRD",NA
345,"clean_read_SLA","participants_data","last_school_region_code","Student loans and allowances","IRD",NA
346,"clean_read_SLA","participants_data","late_xfer_flag","Student loans and allowances","IRD",NA
347,"clean_read_SLA","participants_data","MOE_ethnic_code","Student loans and allowances","IRD",NA
348,"clean_read_SLA","participants_data","NCEA1_percentile","Student loans and allowances","IRD",NA
349,"clean_read_SLA","participants_data","NCEA2_percentile","Student loans and allowances","IRD",NA
350,"clean_read_SLA","participants_data","NCEA3_percentile","Student loans and allowances","IRD",NA
351,"clean_read_SLA","participants_data","out_nzsced_level_code","Student loans and allowances","IRD",NA
352,"clean_read_SLA","participants_data","out_qacc_code","Student loans and allowances","IRD",NA
353,"clean_read_SLA","participants_data","overdue_repayment_period_amt","Student loans and allowances","IRD",NA
354,"clean_read_SLA","participants_data","overdue_repayment_to_date_amt","Student loans and allowances","IRD",NA
355,"clean_read_SLA","participants_data","overdue_repayment_to_date_amt_ly","Student loans and allowances","IRD",NA
356,"clean_read_SLA","participants_data","p","Student loans and allowances","IRD",NA
357,"clean_read_SLA","participants_data","penalty_period_amt","Student loans and allowances","IRD",NA
358,"clean_read_SLA","participants_data","penalty_to_date_amt","Student loans and allowances","IRD",NA
359,"clean_read_SLA","participants_data","principal_to_date_amt","Student loans and allowances","IRD",NA
360,"clean_read_SLA","participants_data","principal_to_date_amt_2y","Student loans and allowances","IRD",NA
361,"clean_read_SLA","participants_data","principal_to_date_amt_ly","Student loans and allowances","IRD",NA
362,"clean_read_SLA","participants_data","process_balance_amt","Student loans and allowances","IRD",NA
363,"clean_read_SLA","participants_data","process_balance_amt_2y","Student loans and allowances","IRD",NA
364,"clean_read_SLA","participants_data","process_balance_amt_ly","Student loans and allowances","IRD",NA
365,"clean_read_SLA","participants_data","prov_type_group","Student loans and allowances","IRD",NA
366,"clean_read_SLA","participants_data","q","Student loans and allowances","IRD",NA
367,"clean_read_SLA","participants_data","repymnt_ident","Student loans and allowances","IRD",NA
368,"clean_read_SLA","participants_data","repymnt_ident_ly","Student loans and allowances","IRD",NA
369,"clean_read_SLA","participants_data","repymnt_ob","Student loans and allowances","IRD",NA
370,"clean_read_SLA","participants_data","s6_pay_persist","Student loans and allowances","IRD",NA
371,"clean_read_SLA","participants_data","s6_payment_ind","Student loans and allowances","IRD",NA
372,"clean_read_SLA","participants_data","s6_payment_ind_2y","Student loans and allowances","IRD",NA
373,"clean_read_SLA","participants_data","s6_payment_ind_ly","Student loans and allowances","IRD",NA
374,"clean_read_SLA","participants_data","self_empl_sic_code_ind","Student loans and allowances","IRD",NA
375,"clean_read_SLA","participants_data","sex_code","Student loans and allowances","IRD",NA
376,"clean_read_SLA","participants_data","snz_ird_uid","Student loans and allowances","IRD",NA
377,"clean_read_SLA","participants_data","srepaid","Student loans and allowances","IRD",NA
378,"clean_read_SLA","participants_data","srepaid_ly","Student loans and allowances","IRD",NA
379,"clean_read_SLA","participants_data","srepaid_os","Student loans and allowances","IRD",NA
380,"clean_read_SLA","participants_data","state","Student loans and allowances","IRD",NA
381,"clean_read_SLA","participants_data","state_2y","Student loans and allowances","IRD",NA
382,"clean_read_SLA","participants_data","state_ly","Student loans and allowances","IRD",NA
383,"clean_read_SLA","participants_data","study_type_code","Student loans and allowances","IRD",NA
384,"clean_read_SLA","participants_data","study_years_to_go","Student loans and allowances","IRD",NA
385,"clean_read_SLA","participants_data","totalpaid","Student loans and allowances","IRD",NA
386,"clean_read_SLA","participants_data","totalpaid_2y","Student loans and allowances","IRD",NA
387,"clean_read_SLA","participants_data","totalpaid_ly","Student loans and allowances","IRD",NA
388,"clean_read_SLA","participants_data","unemployed","Student loans and allowances","IRD",NA
389,"clean_read_SLA","participants_data","work_experience","Student loans and allowances","IRD",NA
390,"clean_read_SLA","participants_data","year_first_borrowed","Student loans and allowances","IRD",NA
391,"clean_read_SLA","participants_data","year_nbr","Student loans and allowances","IRD",NA
392,"clean_read_SLA","participants_data","year_of_death","Student loans and allowances","IRD",NA
393,"clean_read_SLA","participants_data_old","age_last","Student loans and allowances","IRD",NA
394,"clean_read_SLA","participants_data_old","ann_taxable_income_amt","Student loans and allowances","IRD",NA
395,"clean_read_SLA","participants_data_old","dur_in_state","Student loans and allowances","IRD",NA
396,"clean_read_SLA","participants_data_old","filer_type_code","Student loans and allowances","IRD",NA
397,"clean_read_SLA","participants_data_old","highest_sec_qual_code","Student loans and allowances","IRD",NA
398,"clean_read_SLA","participants_data_old","holiday_ident","Student loans and allowances","IRD",NA
399,"clean_read_SLA","participants_data_old","last_school_decile_code","Student loans and allowances","IRD",NA
400,"clean_read_SLA","participants_data_old","MOE_ethnic_code","Student loans and allowances","IRD",NA
401,"clean_read_SLA","participants_data_old","out_nzsced_level_code","Student loans and allowances","IRD",NA
402,"clean_read_SLA","participants_data_old","out_qacc_code","Student loans and allowances","IRD",NA
403,"clean_read_SLA","participants_data_old","p_hol","Student loans and allowances","IRD",NA
